,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
556,Please stop deleting reputable sources from this article. You have deleted Joe Wilson's NYT article that is a key factor in this whole controversy! Among others. Simply because the article is printed on a different site does not mean it is sourced to a 'heinous blog' (which the site is not anyway). If you find a better place that the article exists put it there. Or if you have trouble with the link make a case for deleting the link but not the whole citation! You also deleted a notable article in the notable non-blog journalistic source [wiki_link] a notable article from the well known and respected scholarly project [wiki_link] a notable on-topic view of [wiki_link] by [wiki_link] and a notable interview with [wiki_link]. Many of these are cited in the article and thus should be in an accurate list of references! [wiki_link] does not mean that quoted sources should not be cited. It also does not mean that you can only link to the NYT website. It also does not mean that you delete an entire citation just because you don't think the website on which the citation is found is reliable you can actually cite stuff here that isn't on the web at all! Notable interviews (esp ones that are quoted in the article) on notable radio programs should be cited here even if you don't think the website on which the transcription appears is 'reliable.' Please stop deleting notable information. Thanks!,66813686.23567.23567,Talk:Niger uranium forgeries,False,2,anger,anger,disapproval,0.08840104762698407,0.12741898289682535,0.09867703411904762,0.10094258140476194,0.129861980952381,0.10658025809523805,0.11299446308730156,0.08433000096825397
557,"The American Prospect article should stay - American Prospect easily meets [wiki_link]. The Cooperative Research Project link should be nuked and should stay nuked - I see no evidence that it's a reliable source. Factcheck.org is reliable enough that the Vice President of the United States (incorrectly) cited it in his debate as an authoritative source, they have a good reputation and their very 'purpose' is to engage in rigorous fact-checking. The commondreams.org reposting of the Joe Wilson article is a verbatim copy. I just checked myself. I'd nuke the Alternet.org posting, quite frankly unless they're reposting information from AP Reuters the NYTimes or something else they're even less reliable than Fox News - which takes some doing I will say. Furthermore it's an edited transcript, we have no way of knowing what was edited. The source I'm least certain of is the Philip Giraldi interview. I'm not entirely certain of the relevance.",66813686.23567.23567,Talk:Niger uranium forgeries,False,3,contempt,acceptance,disgust,0.07297022832978725,0.11329148400000003,0.09770598024468084,0.09526622656382977,0.09961330451063825,0.09086441688297875,0.09840936382978728,0.07655984691489365
558,"Agreed on Cooperative Research but not the Alternet citation - they are transcribing an interview on a well known radio show with a well known source with expertise on this topic whose comments are cited in numerous mainstream sources. If you have a better source for the transcript that is fine but you cannot just delete it because it is 'edited' - unless you have evidence that they are making stuff up we must presume good faith on the part of journalists involved. The interview is also directly cited in the article, you cannot just delete citations when they are quoted sources, the same is true of the Giraldi interview.",66813686.23567.23567,Talk:Niger uranium forgeries,False,4,contempt,none,none,0.08221443271698112,0.12406262662264152,0.09553651366037735,0.10467381022641509,0.11501815449056604,0.10797480864150942,0.11153609781132079,0.0891722350754717
559,"Actually especially with Alternet we 'can't' assume good faith, we need to do exactly the opposite. We need to examine sources critically according to the guidelines on [wiki_link]. Were it to be a verbatim copy perhaps we could accept it as a source ('perhaps' being absolutely critical) but because it's edited and doesn't contain information on how it's been edited and because it comes from a notoriously unreliable source it can't really be trusted. And again I question the relevance of the Giraldi interview.",66813686.23567.23567,Talk:Niger uranium forgeries,False,5,serenity,contempt,vigilance,0.08377504539999998,0.10110123091111112,0.10670135244444444,0.10324616002222216,0.09674237831111113,0.09800393217777777,0.10964705804444444,0.07856062048888889
560,(1) Please substantiate that the source is 'notoriously unreliable.' (2) Please indicate where it says we should assume bad faith with sources that are transcripts of interviews (I know the quote in the article is directly from the interview as I listened to the interview myself. I also have looked at the transcript and do not see anything that is different from what I heard but apparently I should not trust my own ears either?) Find another source for the interview if you like but you cannot delete it based on your assertion that it is 'notoriously' unreliable (this is the first I've heard of this alleged 'notoriety' btw). (3) Care to substantiate your assertion that you 'question the relevance' of the Giraldi interview? I explained its relevance above and you simply repeated your claim.,66813686.23567.23567,Talk:Niger uranium forgeries,False,6,disapproval,surprise,serenity,0.07863967755714286,0.11975779982857145,0.11786428221428574,0.11910786422857138,0.10802095729999998,0.10022928190000001,0.11410527121428568,0.08513200867142855
561,During [wiki_link] it was suggested that new mamodo/bookkeeper articles should be created. Although I was thinking of making a Kido/Dr. Riddles page after seeing ep.73 I don't think they are that important. I think we have enough articles as it stands. Thoughts?,68121124.7309.7309,Talk:Zatch Bell!,False,1,serenity,distraction,interest,0.07261285144000001,0.08892337448,0.07977868252,0.08829032348000002,0.09427688468,0.08843752263999999,0.10362891236,0.0640514488
562,I think a page for Kido should be made. Why not?,68121124.7309.7309,Talk:Zatch Bell!,False,2,serenity,anticipation,interest,0.10575675516666666,0.093949913,0.07799634833333334,0.08743968283333335,0.11016425633333334,0.11382810133333336,0.1783929668333333,0.06580531016666667
563,*The characters that currently have pages are either prominent allies of Zatch/Kiyo or major enemies of a story arc (Zofis/Koko for the Millennium Mamodo arc Zeno/Dufort for Faudo arc). Dr. Riddles is only important during one story arc.,68121124.7309.7309,Talk:Zatch Bell!,False,3,serenity,serenity,disapproval,0.06187371428,0.09173175868,0.05224038735999999,0.08726680784000002,0.08443218948,0.09600955888000001,0.09371441168,0.07273117168000001
564,"Can somebody please provide a reference for when Milosevic either: i endorsed a 'Greater Serbia' ii used the phrase 'all Serbs in one state' I have studied him and the old Yugoslavia a lot and I must say that I've never once come across him saying either. Number ii wouldn't surprise me too much but I think that i may have been a myth. His policy of self-determination for peoples and not nations is what the old Communist Yugoslav constitution said, he was not a nationalist but was an old-fashioned communist.",69195836.51934.51934,Talk:Slobodan Milosevic,True,1,disgust,none,amazement,0.08733682866666667,0.11679375914814812,0.11095032225925927,0.1100614453888889,0.10474268764814816,0.11131873450000002,0.12596644824074074,0.08468162605555554
565,>>>,69195836.51934.51934,Talk:Slobodan Milosevic,True,2,none,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Hey dickhead who can't talk civilly. A more appropriate phrasing would be to enlarge Serbia's territory to include others of Serbian descent rather than inventing cliches that he never said. Seeing as this was posted ages ago and no-one replied I shall amend the article.,69195836.51934.51934,Talk:Slobodan Milosevic,True,3,loathing,aggresiveness,aggresiveness,0.08783049938709678,0.12013055496774194,0.10018501580645163,0.08988740290322582,0.09025360467741937,0.1190377811290323,0.12063792861290323,0.07848882490322581
567,I've toned down the POV to state what the sources say. Also please see [wiki_link].,69769376.16489.16489,User talk:Feline1,False,1,none,none,none,0.07868126163636363,0.09519394381818182,0.08896768163636364,0.10222207145454547,0.10285590363636364,0.08019034845454545,0.09589879336363637,0.08326272336363637
568,Or alternatively *you* please stop pretending you aren't familiar with the editorial consensus on this paragraph?,69769376.16489.16489,User talk:Feline1,False,2,disgust,aggresiveness,contempt,0.0664185293,0.125936774,0.10294681219999999,0.12759147040000002,0.1111928231,0.1308974033,0.12424114049999999,0.1107750471
569,I assume you're talking about the '2nd most popular city in the UK above London and Glasgow for short breaks' discussion on the Belfast talk page. This wasn't mentioned in the paragraph added today.,69769376.16489.16489,User talk:Feline1,False,3,none,pensiveness,serenity,0.08014667057142857,0.12307775704761903,0.09881256166666667,0.08690203933333332,0.11979867147619047,0.11621082985714286,0.12275748519047618,0.10943684223809524
570,The Bradley named after WWII General Omar Bradley is a replacement for the M113 family of APCs and consists of two types of vehicles the M2 Infantry Fighting Vehicle and the M3 Cavalry Fighting Vehicle. 'The M3 CFV was originally going to be named after General Jacob L. Devers but it was decided the Bradley name would apply to both since both vehicles are based on the same chassis (they differ in only some details)'. The M2 carries a crew of three and a six-man infantry squad. The M3 on the other hand carries only a two-man scout team and additional radios TOW and Dragon or Javelin missiles. Where did you find the source for this statement? According to 'Camp Colt:...' the Bradley was always to be a composite vehicle designed specifically to satisfy the needs of both Infantry and Cavalry. That being true and given the Army's naming conventions of using a common name for all versions of a program that share all or most components it is highly unlikely that they would assign a seperate name for what is - for want of a better description - essentially an identical vehicle which is internally re-arranged to fulfill similar but distinct missions.,70475487.1262.1239,Talk:Bradley Fighting Vehicle,False,1,serenity,none,none,0.08526982067543859,0.08965721871929826,0.10095412519298246,0.08375255416666669,0.08794986670175438,0.09349372163157896,0.09737118020175442,0.0896216880877193
571,The M3 Bradley CFV is a designation confirmed by Army sources. While it seems that they do not warrant different designations it is likely that the history behind who it was to be named after had some part in the desire for a seperate designation. By your logic there should have been no way that the XM107 rifle could have come into being since it should have been from all accounts a variant of the M82 rifle already type classified. The Army is well known for its refusal to change things once on paper and it was likely that after the M3 Devers CFV designation was dropped it was simply easier to change the name rather than the entire designation.,70475487.1262.1239,Talk:Bradley Fighting Vehicle,False,2,serenity,none,disapproval,0.10517767685964911,0.11136612243859649,0.10540047147368425,0.1041508722280702,0.091792166,0.09566430291228072,0.08652341824561405,0.08939865403508775
